vn	-0.999939	0.011083	0
vn	-0.999939	0.011083	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011084	0
vn	0.999939	-0.011083	0
vn	0.999939	-0.011083	0
vn	0.045302	-0.948263	-0.314239
vn	0.048456	-0.923512	-0.380496
vn	0.079144	-0.942794	-0.323846
vn	0.099155	-0.920623	-0.377652
vn	-0.002675	-0.95068	-0.310161
vn	-0.003239	-0.926542	-0.376177
vn	-0.003977	-0.887221	-0.461327
vn	0.062172	-0.884994	-0.461432
vn	0.120524	-0.883285	-0.453079
vn	-0.050719	-0.948264	-0.313407
vn	-0.055012	-0.923513	-0.379601
vn	-0.084722	-0.942796	-0.322424
vn	-0.105659	-0.920624	-0.375883
vn	-0.07013	-0.88499	-0.460298
vn	-0.128326	-0.883281	-0.45094
vn	-0.005179	-0.799802	-0.600242
vn	-0.092062	-0.799742	-0.593243
vn	-0.15963	-0.8039	-0.572943
vn	-0.1262	-0.501457	-0.855929
vn	-0.21207	-0.539396	-0.814911
vn	-0.007531	-0.487693	-0.872983
vn	0.081805	-0.799744	-0.594741
vn	0.149722	-0.803903	-0.575608
vn	0.1114	-0.501467	-0.857975
vn	0.197986	-0.539385	-0.818453
vn	0.044987	0.997066	0.061927
vn	0.031898	0.99921	0.023702
vn	0.029311	0.996389	0.07968
vn	0.015682	0.997519	0.068635
vn	0.000001	1	0.00012
vn	0.000563	0.997867	0.06527
vn	0.006877	0.995545	0.094037
vn	0.000805	0.995634	0.093341
vn	0.014076	0.995249	0.096344
vn	-0.031493	0.999211	0.024221
vn	-0.014495	0.997521	0.068867
vn	-0.043911	0.997066	0.062708
vn	-0.027931	0.996389	0.080176
vn	-0.012411	0.995249	0.096572
vn	-0.005254	0.995546	0.094137
vn	-0.002116	0.994842	0.101411
vn	0.000874	0.994861	0.101251
vn	-0.006028	0.994734	0.102317
vn	-0.0028	0.994517	0.104534
vn	-0.000997	0.994533	0.10442
vn	0.000901	0.994541	0.104339
vn	0.007793	0.994733	0.102199
vn	0.003866	0.994842	0.101364
vn	0.002798	0.994532	0.104391
vn	0.004603	0.994517	0.104471
vn	0.005269	-0.991287	0.131612
vn	0.004109	-0.993137	0.116881
vn	0.010336	-0.990607	0.136348
vn	0.007665	-0.992842	0.119192
vn	0.001126	-0.991459	0.130414
vn	0.001006	-0.993185	0.116542
vn	0.000959	-0.993802	0.11116
vn	0.004554	-0.993862	0.11053
vn	0.007964	-0.993789	0.110992
vn	-0.002997	-0.991287	0.131683
vn	-0.002092	-0.993138	0.116934
vn	-0.007981	-0.990607	0.136506
vn	-0.005607	-0.992842	0.119305
vn	-0.002647	-0.993863	0.110591
vn	-0.006048	-0.99379	0.111111
vn	0.000966	-0.993702	0.112048
vn	-0.003946	-0.993824	0.110896
vn	-0.009758	-0.994282	0.106344
vn	-0.008081	-0.992918	0.118529
vn	-0.019518	-0.995258	0.095288
vn	0.00107	-0.992246	0.124287
vn	0.005857	-0.993824	0.110814
vn	0.011589	-0.994281	0.106166
vn	0.010119	-0.992916	0.118384
vn	0.02115	-0.995255	0.094973
vn	-0.011042	-0.994133	0.107603
vn	-0.017903	-0.99486	0.09967
vn	-0.009347	-0.993336	0.114876
vn	-0.013898	-0.992142	0.124339
vn	-0.015232	-0.993001	0.11712
vn	-0.019077	-0.993563	0.11166
vn	-0.009794	-0.99203	0.125624
vn	-0.014647	-0.98899	0.147259
vn	-0.022274	-0.985947	0.165566
vn	-0.014978	-0.990327	0.137946
vn	-0.020987	-0.987346	0.157186
vn	-0.019638	-0.989538	0.142928
vn	-0.028922	-0.981274	0.190435
vn	-0.034782	-0.975257	0.21832
vn	-0.03045	-0.979587	0.198701
vn	-0.027183	-0.983513	0.178784
vn	-0.02093	-0.990761	0.133996
vn	-0.025901	-0.991412	0.128184
vn	-0.029136	-0.985712	0.165899
vn	-0.038609	-0.986863	0.156882
vn	0.019623	-0.994859	0.099352
vn	0.012898	-0.994132	0.107402
vn	0.021002	-0.993563	0.111316
vn	0.017251	-0.993001	0.116843
vn	0.016042	-0.992142	0.124083
vn	0.011328	-0.993336	0.1147
vn	0.02811	-0.991412	0.127719
vn	0.023239	-0.990761	0.133617
vn	0.041311	-0.986862	0.156192
vn	0.031995	-0.985712	0.165372
vn	0.030263	-0.983513	0.178288
vn	0.022102	-0.989538	0.142568
vn	0.023697	-0.987346	0.1568
vn	0.017356	-0.990327	0.137667
vn	0.033875	-0.979587	0.198147
vn	0.038543	-0.975258	0.217686
vn	0.032205	-0.981274	0.189907
vn	0.025127	-0.985947	0.165157
vn	0.01196	-0.992029	0.125437
vn	0.017185	-0.98899	0.146984
vn	0.025173	0.986665	-0.160809
vn	0.010089	0.987005	-0.160372
vn	0.018859	0.991469	-0.128971
vn	0.007234	0.991495	-0.129947
vn	-0.00138	0.9871	-0.160097
vn	-0.00112	0.991534	-0.129843
vn	0.005434	0.993584	-0.112963
vn	-0.000971	0.993625	-0.112737
vn	0.015413	0.993613	-0.11178
vn	-0.012852	0.987005	-0.160173
vn	-0.009476	0.991494	-0.129809
vn	-0.02794	0.986665	-0.16035
vn	-0.021085	0.991467	-0.12864
vn	-0.017344	0.993612	-0.11151
vn	-0.007384	0.993584	-0.112857
vn	-0.005882	0.994808	-0.101601
vn	-0.000873	0.994871	-0.101145
vn	-0.014157	0.994843	-0.10043
vn	-0.011017	0.995554	-0.093543
vn	-0.006133	0.995596	-0.093543
vn	-0.000807	0.995621	-0.093477
vn	0.012419	0.994844	-0.100655
vn	0.004129	0.994808	-0.101687
vn	0.004518	0.995596	-0.093636
vn	0.009402	0.995554	-0.093718
vn	0.022823	0.985454	0.168406
vn	0.017618	0.990469	0.136605
vn	0.012556	0.985732	0.167853
vn	0.009433	0.990442	0.137611
vn	0.035527	0.985171	0.167857
vn	0.028456	0.990562	0.134081
vn	0.025056	0.993039	0.115093
vn	0.014962	0.992782	0.118999
vn	0.007571	0.992629	0.120953
vn	0.047777	0.984995	0.165837
vn	0.040021	0.990705	0.13001
vn	0.052715	0.985102	0.163695
vn	0.045397	0.990897	0.126739
vn	0.043583	0.993517	0.104999
vn	0.03719	0.993307	0.109351
vn	0.03525	0.994933	0.094154
vn	0.021059	0.994469	0.102899
vn	0.045126	0.995208	0.086747
vn	0.012139	0.99409	0.107877
vn	0.005984	0.993861	0.110474
vn	0.002532	0.99389	0.110351
vn	0.000947	0.993965	0.109698
vn	0.001042	0.99271	0.12052
vn	0.003237	0.992658	0.12091
vn	-0.000627	0.99389	0.110376
vn	-0.004079	0.993861	0.110562
vn	-0.00115	0.992658	0.120949
vn	-0.005483	0.992629	0.12107
vn	0.001007	0.993106	0.117215
vn	-0.001987	0.990503	0.137477
vn	-0.007057	0.990441	0.137758
vn	-0.023324	0.988136	0.151798
vn	-0.009656	0.985732	0.168045
vn	-0.145149	0.98835	0.045785
vn	0.000107	0.999977	0.00681
vn	0.004359	0.990503	0.137419
vn	0.025929	0.988136	0.151378
vn	0.145905	0.988353	0.043255
vn	-0.049883	0.985101	0.164584
vn	-0.044905	0.984995	0.166639
vn	-0.043215	0.990892	0.127538
vn	-0.03778	0.9907	0.130711
vn	-0.032622	0.985171	0.168447
vn	-0.026143	0.990559	0.134572
vn	-0.035295	0.993304	0.110003
vn	-0.023067	0.993036	0.115528
vn	-0.041775	0.993514	0.105761
vn	-0.01991	0.985453	0.168776
vn	-0.01526	0.990467	0.136901
vn	-0.01291	0.99278	0.11925
vn	-0.019276	0.994468	0.103256
vn	-0.010276	0.994089	0.108077
vn	-0.043629	0.995207	0.08752
vn	-0.033612	0.994933	0.09476
vn	0.064688	0.905327	-0.41976
vn	0.028351	0.903952	-0.426692
vn	0.064554	0.920799	-0.384658
vn	0.027822	0.920916	-0.388766
vn	-0.003698	0.903482	-0.42861
vn	-0.003361	0.921005	-0.389537
vn	0.019078	0.962448	-0.270797
vn	-0.002333	0.962743	-0.27041
vn	0.045237	0.961486	-0.271107
vn	-0.035708	0.903957	-0.42613
vn	-0.034525	0.920922	-0.388216
vn	-0.071917	0.905338	-0.418559
vn	-0.071178	0.92081	-0.383462
vn	-0.049903	0.961495	-0.270256
vn	-0.023747	0.962451	-0.270414
vn	-0.001801	0.977968	-0.208747
vn	-0.017772	0.977719	-0.209166
vn	-0.037728	0.976915	-0.210269
vn	0.014161	0.977716	-0.209453
vn	0.034098	0.97691	-0.210915
vn	0.028984	0.942146	0.333949
vn	0.04834	0.940903	0.335209
vn	0.026583	0.951369	0.306906
vn	0.044207	0.95003	0.309013
vn	0.06832	0.939452	0.335801
vn	0.06373	0.948851	0.309226
vn	0.037937	0.963212	0.26605
vn	0.05604	0.962121	0.266801
vn	0.022847	0.964006	0.264896
vn	0.084635	0.938331	0.335218
vn	0.080256	0.947947	0.308148
vn	0.091157	0.938155	0.334
vn	0.086968	0.947958	0.306288
vn	0.072087	0.961204	0.266254
vn	0.078776	0.961113	0.264681
vn	0.045987	0.974973	0.217515
vn	0.060982	0.974052	0.217952
vn	0.067648	0.973778	0.21721
vn	0.017446	0.976203	0.216157
vn	0.030149	0.975941	0.215942
vn	0.096193	0.981524	0.165402
vn	0.154877	0.966358	0.205342
vn	0.223555	0.974497	0.019472
vn	0.23453	0.944637	0.229469
vn	0.402702	0.912562	0.071147
vn	0.30237	0.952352	0.039988
vn	0.2793	0.926343	0.252744
vn	-0.000164	0.999846	-0.017573
vn	-0.22319	0.9745	0.023174
vn	-0.013713	0.976205	0.216415
vn	-0.093339	0.981534	0.166969
vn	-0.1513	0.966382	0.207881
vn	-0.018271	0.96401	0.265238
vn	-0.230454	0.944687	0.233359
vn	-0.2747	0.926441	0.257387
vn	-0.000006	1	0.000967
vn	-0.000121	0.999945	-0.010493
vn	-0.401254	0.912627	0.078155
vn	-0.301605	0.952365	0.04512
vn	0.000716	0.996559	0.08288
vn	-0.498279	0.856025	0.137623
vn	0.001273	0.98904	0.147642
vn	-0.575708	0.787912	0.218531
vn	-0.021283	0.951371	0.307311
vn	-0.216116	0.908135	0.358588
vn	-0.296874	0.909137	0.292122
vn	-0.023215	0.942149	0.33439
vn	-0.010993	0.942205	0.334857
vn	-0.045224	0.940202	0.337601
vn	0.007498	0.553473	0.832833
vn	-0.590733	0.443932	0.673765
vn	0.007925	0.339598	0.940537
vn	-0.272281	0.62709	0.729809
vn	0.222514	0.907992	0.355018
vn	0.302133	0.909008	0.28709
vn	0.58007	0.787445	0.208443
vn	0.500995	0.855802	0.128868
vn	0.051042	0.940198	0.336784
vn	0.284814	0.626675	0.725368
vn	0.602996	0.442509	0.663764
vn	0.016769	0.942203	0.334622
vn	-0.078831	0.938342	0.336599
vn	-0.074917	0.947958	0.309455
vn	-0.085375	0.938166	0.335494
vn	-0.08166	0.94797	0.307708
vn	-0.06251	0.939461	0.336906
vn	-0.058378	0.948859	0.310257
vn	-0.051422	0.962131	0.267693
vn	-0.06747	0.961217	0.267413
vn	-0.074183	0.961128	0.265951
vn	-0.042547	0.940909	0.335976
vn	-0.038867	0.950035	0.309715
vn	-0.033337	0.963219	0.266643
vn	-0.026415	0.975945	0.216409
vn	-0.04222	0.974981	0.218243
vn	-0.0572	0.974063	0.218927
vn	-0.063874	0.973791	0.218293
vn	0.062589	0.881607	-0.467815
vn	0.027717	0.880503	-0.47323
vn	0.062281	0.88896	-0.453731
vn	0.027564	0.887526	-0.459932
vn	-0.004096	0.88016	-0.474659
vn	-0.003983	0.887103	-0.461555
vn	0.02729	0.89661	-0.44198
vn	-0.003828	0.896188	-0.443658
vn	0.061883	0.89808	-0.435457
vn	-0.035879	0.880503	-0.472681
vn	-0.035496	0.887527	-0.459387
vn	-0.070653	0.881606	-0.466668
vn	-0.070101	0.888958	-0.452591
vn	-0.069387	0.898079	-0.434327
vn	-0.034912	0.896611	-0.441441
vn	-0.033712	0.908027	-0.417553
vn	-0.003619	0.90782	-0.419344
vn	-0.067729	0.908881	-0.411519
vn	0.060617	0.908875	-0.412639
vn	0.0265	0.908024	-0.418079
vn	0.040887	0.923209	0.382116
vn	0.064392	0.920966	0.384287
vn	0.037344	0.928457	0.369557
vn	0.059543	0.926497	0.371562
vn	0.085469	0.918461	0.386167
vn	0.079982	0.92433	0.373117
vn	0.05528	0.931246	0.360174
vn	0.075349	0.929409	0.361277
vn	0.034166	0.932914	0.358475
vn	0.100989	0.916331	0.387478
vn	0.095304	0.92254	0.373947
vn	0.107229	0.915164	0.388559
vn	0.101397	0.921628	0.374593
vn	0.090757	0.927939	0.361515
vn	0.096813	0.927389	0.361353
vn	0.071579	0.93408	0.349815
vn	0.08747	0.932742	0.349774
vn	0.093956	0.932288	0.349302
vn	0.031319	0.937242	0.347271
vn	0.05156	0.935752	0.34887
vn	0.015766	0.938024	0.346212
vn	0.019922	0.929692	0.3678
vn	0.002985	0.938213	0.346046
vn	0.003518	0.911775	0.410676
vn	0.016906	0.933942	0.357026
vn	0.003075	0.934269	0.356555
vn	-0.00979	0.938025	0.346431
vn	-0.013574	0.929695	0.36808
vn	-0.025322	0.937243	0.347756
vn	-0.027974	0.932914	0.359011
vn	-0.010743	0.933941	0.357265
vn	-0.012207	0.929667	0.368199
vn	0.003169	0.93005	0.367419
vn	-0.030959	0.928457	0.370147
vn	-0.034287	0.923209	0.382767
vn	-0.013821	0.924584	0.380726
vn	0.003278	0.925016	0.379915
vn	0.01856	0.929667	0.367934
vn	0.020387	0.924584	0.380433
vn	-0.087915	0.932294	0.350854
vn	-0.081418	0.932747	0.351217
vn	-0.090562	0.927389	0.36297
vn	-0.084504	0.927939	0.363028
vn	-0.065531	0.934084	0.350987
vn	-0.069105	0.929409	0.362523
vn	-0.094918	0.921628	0.376287
vn	-0.088836	0.92254	0.375536
vn	-0.100508	0.915164	0.390349
vn	-0.094286	0.916332	0.389162
vn	-0.073533	0.92433	0.374443
vn	-0.078794	0.918461	0.387583
vn	-0.049057	0.931246	0.361073
vn	-0.053124	0.926497	0.372534
vn	-0.057751	0.920966	0.385341
vn	-0.045532	0.935755	0.3497
vn	0.066354	0.863722	-0.499581
vn	0.029111	0.864218	-0.502274
vn	0.065585	0.865112	-0.497272
vn	0.028839	0.865467	-0.500136
vn	-0.004339	0.864305	-0.502949
vn	-0.004322	0.865518	-0.500859
vn	0.02842	0.869108	-0.493805
vn	-0.004268	0.869059	-0.494689
vn	0.064456	0.869132	-0.490362
vn	-0.037774	0.864217	-0.501699
vn	-0.037465	0.865466	-0.499564
vn	-0.074965	0.863722	-0.498362
vn	-0.074156	0.865113	-0.496066
vn	-0.072907	0.869133	-0.489175
vn	-0.036937	0.869108	-0.493242
vn	-0.036345	0.874446	-0.48376
vn	-0.004189	0.874255	-0.485449
vn	-0.071591	0.874994	-0.478811
vn	0.063318	0.874995	-0.479974
vn	0.027992	0.874445	-0.484316
vn	0.080639	0.90628	0.414915
vn	0.078262	0.906552	0.414775
vn	0.051803	0.908071	0.415599
vn	0.050291	0.908976	0.413803
vn	0.104893	0.90382	0.414857
vn	0.101874	0.903458	0.416396
vn	0.074237	0.909576	0.408853
vn	0.097133	0.906552	0.410766
vn	0.047878	0.912111	0.407138
vn	0.122774	0.900947	0.416199
vn	0.119119	0.900445	0.418342
vn	0.130393	0.898608	0.41893
vn	0.126304	0.898252	0.42094
vn	0.113714	0.903722	0.412741
vn	0.120526	0.901842	0.414914
vn	0.091475	0.911963	0.399945
vn	0.107454	0.909457	0.401673
vn	0.113934	0.907943	0.403309
vn	0.044558	0.917264	0.395779
vn	0.069522	0.91479	0.397901
vn	0.022268	0.918756	0.394197
vn	0.003398	0.919218	0.393733
vn	0.023952	0.913581	0.405951
vn	0.0035	0.914026	0.40564
vn	-0.015463	0.918757	0.394521
vn	-0.037724	0.917264	0.396489
vn	-0.040846	0.912111	0.407903
vn	-0.016943	0.91358	0.406305
vn	-0.017977	0.910147	0.413894
vn	0.003567	0.91048	0.413537
vn	-0.043142	0.908977	0.414608
vn	-0.018571	0.908966	0.416457
vn	-0.044623	0.908072	0.416429
vn	0.003591	0.909206	0.416331
vn	0.025116	0.910148	0.413521
vn	0.025755	0.908965	0.416076
vn	-0.106956	0.907944	0.405214
vn	-0.100507	0.909456	0.403469
vn	-0.113345	0.901841	0.416935
vn	-0.106574	0.903722	0.414642
vn	-0.08456	0.911962	0.401467
vn	-0.090029	0.906552	0.412382
vn	-0.119021	0.898253	0.423055
vn	-0.11188	0.900446	0.420334
vn	-0.123143	0.898608	0.421117
vn	-0.115571	0.900947	0.418256
vn	-0.094674	0.903458	0.418091
vn	-0.097719	0.903821	0.416603
vn	-0.067173	0.909576	0.410073
vn	-0.071095	0.906551	0.416065
vn	-0.073468	0.906279	0.416247
vn	-0.062645	0.91479	0.399043
vn	0.008854	0.998475	-0.054495
vn	0.000653	0.983011	-0.183546
vn	0.04315	0.997503	-0.055913
vn	0.021334	0.979685	-0.199403
vn	-0.00045	0.998639	-0.052162
vn	-0.00155	0.983725	-0.179676
vn	-0.003978	0.887418	-0.460949
vn	0.018638	0.895026	-0.445625
vn	0.041859	0.905764	-0.421709
vn	-0.009791	0.998475	-0.054333
vn	-0.003823	0.983012	-0.183504
vn	-0.044115	0.997503	-0.055154
vn	-0.024768	0.979682	-0.199024
vn	-0.026326	0.895023	-0.445242
vn	-0.049131	0.90576	-0.420934
vn	-0.00404	0.883617	-0.468194
vn	-0.0364	0.881839	-0.470143
vn	-0.06337	0.891157	-0.449249
vn	-0.037152	0.894285	-0.445953
vn	-0.072035	0.895823	-0.438534
vn	-0.003829	0.896128	-0.443779
vn	0.028281	0.88184	-0.4707
vn	0.055608	0.891157	-0.450275
vn	0.029452	0.894286	-0.446526
vn	0.064457	0.895823	-0.439712
vn	0.209711	0.225146	0.951489
vn	0.179135	0.498054	0.848442
vn	0.130548	0.272498	0.953259
vn	0.109946	0.523989	0.844599
vn	0.266237	0.179755	0.946998
vn	0.235295	0.473976	0.848518
vn	0.175711	0.775678	0.606176
vn	0.131362	0.781788	0.609551
vn	0.080453	0.78892	0.609207
vn	0.282918	0.163664	0.945078
vn	0.260381	0.473578	0.841383
vn	0.259931	0.193961	0.945947
vn	0.247708	0.510746	0.823273
vn	0.195362	0.797979	0.570143
vn	0.199816	0.779254	0.594
vn	0.143035	0.920186	0.364415
vn	0.122677	0.919835	0.37263
vn	0.14501	0.925035	0.351115
vn	0.11045	0.970554	0.214069
vn	0.105355	0.970298	0.217766
vn	0.088362	0.971606	0.219485
vn	0.090795	0.921892	0.376658
vn	0.055648	0.923878	0.378618
vn	0.064842	0.973273	0.220308
vn	0.039605	0.974522	0.220767
vn	0.018751	0.975107	0.220943
vn	0.02668	0.924797	0.379526
vn	0.001907	0.975267	0.221021
vn	0.003279	0.92502	0.379903
vn	0.00525	0.793796	0.608161
vn	0.038673	0.792708	0.608374
vn	-0.014937	0.975107	0.221232
vn	-0.020126	0.924797	0.379927
vn	-0.035791	0.974522	0.221417
vn	-0.049109	0.923879	0.37952
vn	-0.028168	0.792704	0.608956
vn	-0.069933	0.788915	0.610511
vn	0.007246	0.543122	0.839622
vn	-0.038075	0.538573	0.841718
vn	-0.095361	0.523974	0.846379
vn	-0.045781	0.300184	0.952782
vn	-0.114089	0.272481	0.955373
vn	0.008207	0.309066	0.951005
vn	0.052593	0.53858	0.840931
vn	0.062213	0.300177	0.951853
vn	-0.243634	0.193543	0.95036
vn	-0.266618	0.163354	0.949858
vn	-0.233512	0.510597	0.827504
vn	-0.245866	0.473453	0.845809
vn	-0.249906	0.179548	0.951478
vn	-0.220648	0.473904	0.852484
vn	-0.189553	0.779238	0.597376
vn	-0.165235	0.775673	0.609122
vn	-0.185515	0.797957	0.573454
vn	-0.193293	0.225041	0.954984
vn	-0.164479	0.498029	0.851419
vn	-0.120829	0.781788	0.611726
vn	-0.116233	0.919836	0.37469
vn	-0.084285	0.921893	0.378166
vn	-0.061034	0.973272	0.221396
vn	-0.084564	0.971606	0.220978
vn	-0.138936	0.925034	0.353567
vn	-0.136729	0.920187	0.366827
vn	-0.101582	0.970298	0.219551
vn	-0.106743	0.970554	0.215943
vn	0.02862	0.899443	-0.4361
vn	0.066535	0.893039	-0.445034
vn	-0.003853	0.901511	-0.432738
vn	0.029761	0.877636	-0.478404
vn	-0.00425	0.879116	-0.476589
vn	0.069064	0.872827	-0.483118
vn	-0.036023	0.899486	-0.435462
vn	-0.074203	0.89304	-0.443818
vn	-0.07739	0.872828	-0.481853
vn	-0.0379	0.877587	-0.477918
vn	-0.039456	0.862245	-0.504953
vn	-0.004357	0.86317	-0.504894
vn	-0.079571	0.859285	-0.505271
vn	-0.078965	0.857828	-0.507835
vn	-0.039368	0.859488	-0.509637
vn	-0.004403	0.85998	-0.510309
vn	0.07084	0.859285	-0.506569
vn	0.030737	0.862243	-0.505561
vn	0.030568	0.859488	-0.510241
vn	0.07019	0.857828	-0.509122
vn	0.03075	0.988769	0.146256
vn	0.050521	0.987782	0.147427
vn	0.069191	0.986448	0.14877
vn	0.042881	0.990745	0.128787
vn	0.059076	0.989592	0.131213
vn	0.026321	0.991536	0.127134
vn	0.083333	0.985191	0.149848
vn	0.089129	0.984522	0.150906
vn	0.072002	0.988383	0.133846
vn	0.078088	0.987556	0.136515
vn	0.055564	0.987957	0.144409
vn	0.067293	0.98686	0.1469
vn	0.073812	0.98587	0.150377
vn	0.074414	0.978025	0.194758
vn	0.081592	0.976696	0.198514
vn	0.061314	0.979641	0.191167
vn	0.024464	0.989929	0.139433
vn	0.039947	0.989058	0.142017
vn	0.044103	0.981098	0.188421
vn	0.02709	0.981952	0.187178
vn	0.012938	0.982331	0.186706
vn	0.011227	0.990381	0.137912
vn	0.001609	0.982444	0.186552
vn	0.001187	0.99049	0.137579
vn	0.001083	0.992092	0.125511
vn	0.012123	0.991955	0.126007
vn	-0.009714	0.982331	0.186902
vn	-0.008846	0.990381	0.138085
vn	-0.023853	0.981953	0.187617
vn	-0.022054	0.989929	0.139834
vn	-0.009947	0.991955	0.126198
vn	-0.024123	0.991536	0.127568
vn	-0.011912	0.989251	0.145744
vn	0.001254	0.989383	0.14533
vn	-0.028221	0.988769	0.146766
vn	0.014426	0.989251	0.145517
vn	-0.086513	0.984522	0.152423
vn	-0.080739	0.98519	0.151266
vn	-0.066617	0.986448	0.149943
vn	-0.056805	0.989592	0.132214
vn	-0.069685	0.988383	0.13507
vn	-0.075724	0.987555	0.137843
vn	-0.047972	0.987782	0.148277
vn	-0.040654	0.990745	0.129507
vn	-0.037493	0.989058	0.142686
vn	-0.053063	0.987957	0.145347
vn	-0.040846	0.981098	0.189154
vn	-0.058008	0.97964	0.192199
vn	-0.064748	0.98686	0.14804
vn	-0.071208	0.985869	0.151629
vn	-0.071042	0.978024	0.196015
vn	-0.078156	0.976695	0.199895
vn	0.030246	0.988242	-0.149878
vn	0.025981	0.989615	-0.141379
vn	0.065885	0.985563	-0.155963
vn	0.057447	0.987309	-0.148059
vn	-0.001274	0.989032	-0.147696
vn	-0.0012	0.990285	-0.13905
vn	-0.001211	0.990095	-0.140398
vn	0.02319	0.989474	-0.14284
vn	0.051836	0.987331	-0.149969
vn	-0.032828	0.988242	-0.149334
vn	-0.028416	0.989615	-0.140909
vn	-0.068567	0.985563	-0.154803
vn	-0.059993	0.987309	-0.147046
vn	-0.025652	0.989474	-0.142419
vn	-0.054416	0.987331	-0.149052
vn	-0.001318	0.988263	-0.152754
vn	-0.024542	0.987611	-0.15499
vn	-0.052097	0.985366	-0.162293
vn	0.021863	0.987611	-0.15539
vn	0.049288	0.985367	-0.163167
vn	0.255667	-0.099785	0.961601
vn	0.250967	-0.117134	0.960882
vn	0.167536	-0.09612	0.981169
vn	0.161746	-0.087266	0.982966
vn	0.294735	-0.094826	0.950862
vn	0.292684	-0.14077	0.94579
vn	0.287669	-0.107888	0.951634
vn	0.241996	-0.063147	0.96822
vn	0.154742	-0.015018	0.987841
vn	0.275727	-0.077706	0.95809
vn	0.278993	-0.147587	0.948884
vn	0.214273	-0.045192	0.975728
vn	0.224048	-0.129671	0.965913
vn	0.235249	-0.118716	0.964658
vn	0.281558	-0.130107	0.950682
vn	0.28445	-0.02033	0.958475
vn	0.279898	0.006113	0.96001
vn	0.249039	-0.004893	0.968481
vn	0.228526	0.059825	0.971698
vn	0.14484	0.116193	0.982609
vn	0.068482	0.15012	0.986293
vn	0.009012	0.161413	0.986846
vn	0.074805	0.016443	0.997063
vn	0.009545	0.027888	0.999565
vn	-0.051968	0.150466	0.987248
vn	-0.127879	0.116154	0.984965
vn	-0.05733	0.017217	0.998207
vn	-0.139049	-0.014067	0.990186
vn	0.009213	-0.060844	0.998105
vn	-0.061814	-0.068345	0.995745
vn	-0.146103	-0.088264	0.985324
vn	-0.150358	-0.096311	0.983929
vn	-0.063967	-0.092582	0.993648
vn	0.008713	-0.091265	0.995789
vn	0.079565	-0.067319	0.994554
vn	0.080724	-0.092237	0.99246
vn	-0.197574	-0.045181	0.979246
vn	-0.259342	-0.077707	0.962654
vn	-0.207492	-0.129983	0.969563
vn	-0.26274	-0.147881	0.953467
vn	-0.278447	-0.094828	0.955759
vn	-0.276452	-0.140952	0.950635
vn	-0.265227	-0.130557	0.955306
vn	-0.2713	-0.108176	0.956397
